"Site"	"n"	"L"	"C"	"Modularity"	"Mean_trophic_level"	"Mean_Omnivory_Index"	"Richesse_spe"	"Links_per_species"	"indegree"	"outdegree"	"Percentage_basal"	"Percentage_top"	"Percentage_intermediate"	"Omnivory"	"S_Top"	"S_intermediate"	"S_Basal"	"Distance"	"NEAR_FC"	"Perimetre"	"Surface"	"centroide_x"	"centroide_y"	"Acilius spp."	"Aeshnidae"	"Anguille"	"Anisoptere"	"Asellus aquaticus"	"Bivalve"	"Breme spp."	"Brochet"	"Carassin"	"Carpe"	"Chironomide"	"Colymbetes spp."	"Corises"	"Crapaud commun"	"Crevette spp."	"Culicidae"	"Cybister spp."	"Dytique"	"Dytiscus spp."	"Ecrevisse de Louisiane"	"Ephemere"	"Epinoche"	"Epinochette"	"Gambusie"	"Gammare spp."	"Gardon"	"Gasteropode spp."	"Gerridae"	"Glossiphonie"	"Graphoderus spp."	"Grenouille agile"	"Grenouille verte"	"Gyrinidae"	"Hirudinea"	"Hydrochara spp."	"Hydrometridae"	"Hydrophilidae"	"Hygrobia hermanni"	"Libellulidae"	"Limnee"	"Naucoridae"	"Nepidae"	"Notonecta glauca"	"Pelodyte ponctue"	"Perche-soleil"	"Perche franche"	"Physe"	"Poisson-chat"	"Potamogyrus spp."	"Rainette verte"	"Ranatre"	"Rotengle"	"Salamandre tachetee"	"Tanche"	"Trichoptere"	"Triton marbre"	"Triton palme"	"Zygoptere"	"Phytoplankton"	"Zooplankton"	"Detritus"	"Macrophyte"
"136"	"82"	22	194	0.400826446280992	0	2.74500016608147	0.513594050917849	22	8.81818181818182	8.81818181818182	8.81818181818182	0.136363636363636	0	0.863636363636364	0.636363636363636	0	19	3	120.159280307	"Briere_Marais"	23.1872561289	33.7790970667	297709.173114	6709011.98645	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"137"	"83"	15	101	0.448888888888889	0	3.23441024336471	1.01661806632547	15	6.73333333333333	6.73333333333333	6.73333333333333	0.266666666666667	0	0.733333333333333	0.666666666666667	0	11	4	276.580599236	"Briere_Marais"	17.0741227133	18.1219291633	297858.851795	6709216.09792	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"138"	"84"	10	32	0.32	0.163495838287753	1.98352941176471	0.270063090203402	10	3.2	3.2	3.2	0.3	0	0.7	0.5	0	7	3	244.227208774	"Briere_Marais"	26.5071144855	32.0380801798	297763.548679	6709182.84361	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"139"	"85"	12	66	0.458333333333333	0	3.50370209059233	1.32802103990533	12	5.5	5.5	5.5	0.25	0	0.75	0.666666666666667	0	9	3	901.426528184	"Briere_Marais"	77.0620762005	386.122610528	299415.63549	6711567.26713	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"140"	"853"	12	61	0.423611111111111	0	2.64699703410776	0.648541804890283	12	5.08333333333333	5.08333333333333	5.08333333333333	0.25	0.0833333333333333	0.666666666666667	0.583333333333333	1	8	3	51.4731474328	"Mes_Marais"	424.97679118	8950.52861495	296056.032744	6710693.95604	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"141"	"85bis"	16	129	0.50390625	0	3.37726715686275	0.938936060239639	16	8.0625	8.0625	8.0625	0.1875	0	0.8125	0.75	0	13	3	504.376874648	"Briere_Marais"	32.3742411739	74.85919525	299966.856989	6711768.77578	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"1"
"142"	"86"	13	79	0.467455621301775	0	2.78445512820513	0.655920305822649	13	6.07692307692308	6.07692307692308	6.07692307692308	0.230769230769231	0	0.769230769230769	0.692307692307692	0	10	3	374.855225811	"Briere_Marais"	34.8336398962	83.5793357909	300058.395145	6711648.21695	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"143"	"87"	26	292	0.431952662721893	0.00925596297614802	3.17015468133354	0.81111623118191	26	11.2307692307692	11.2307692307692	11.2307692307692	0.153846153846154	0.0384615384615385	0.807692307692308	0.653846153846154	1	21	4	430.584938014	"Briere_Marais"	36.9974745582	104.709865785	299984.393594	6711493.47397	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"144"	"88"	17	97	0.335640138408304	0.116820345032719	2.54171519964358	0.488904338789306	17	5.70588235294118	5.70588235294118	5.70588235294118	0.176470588235294	0.0588235294117647	0.764705882352941	0.588235294117647	1	13	3	308.16792476	"Briere_Marais"	46.6274547582	145.759260423	300107.119541	6711499.41225	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"145"	"888"	13	58	0.343195266272189	0	2.14645550527904	0.412420883160739	13	4.46153846153846	4.46153846153846	4.46153846153846	0.307692307692308	0	0.692307692307692	0.538461538461538	0	9	4	580.928989294	"Briere_Marais"	118.306828521	780.077096891	297490.309187	6709450.35039	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"146"	"89"	25	327	0.5232	0.0103777650100545	3.41256250764486	0.920170898339435	25	13.08	13.08	13.08	0.12	0	0.88	0.72	0	22	3	277.566033583	"Briere_Marais"	35.6581936683	90.4504125635	300140.940188	6711569.94375	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"147"	"893"	9	25	0.308641975308642	0	2.41666666666667	0.475	9	2.77777777777778	2.77777777777778	2.77777777777778	0.111111111111111	0.111111111111111	0.555555555555556	0.555555555555556	1	5	1	1111.2102045	"Mes_Marais"	132.834434307	902.396647607	296578.827309	6709768.51626	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"148"	"893bis"	13	83	0.49112426035503	0	3.21699905033239	0.904789226548489	13	6.38461538461539	6.38461538461539	6.38461538461539	0.230769230769231	0	0.769230769230769	0.692307692307692	0	10	3	1028.45725565	"Mes_Marais"	51.8953957496	199.845293283	296645.063063	6709875.08471	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"1"
"149"	"894"	12	57	0.395833333333333	0	2.37615740740741	0.42731463620256	12	4.75	4.75	4.75	0.25	0	0.75	0.583333333333333	0	9	3	1130.09821044	"Briere_Marais"	34.9446574025	52.6840637174	297360.110491	6709981.12258	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"150"	"90"	19	165	0.457063711911357	0.0602562434963579	2.93331267324346	0.629003653210131	19	8.68421052631579	8.68421052631579	8.68421052631579	0.157894736842105	0	0.842105263157895	0.684210526315789	0	16	3	279.388396263	"Briere_Marais"	57.830054809	153.3219047	300134.17996	6711517.81221	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"151"	"908"	6	9	0.25	0.271604938271605	1.40972222222222	0.186824845679012	6	1.5	1.5	1.5	0.5	0.166666666666667	0.333333333333333	0.166666666666667	1	2	3	218.341632325	"Briere_Marais"	226.218534507	2919.98773856	298575.640185	6709602.14033	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"152"	"91"	23	201	0.379962192816635	0	2.70539421011713	0.54550357003928	23	8.73913043478261	8.73913043478261	8.73913043478261	0.173913043478261	0	0.826086956521739	0.652173913043478	0	19	4	86.3290051751	"Briere_Marais"	45.9821617271	137.864365964	300352.708408	6711608.11515	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"153"	"92"	9	27	0.333333333333333	0.144965277777778	1.92919685990338	0.326903134544782	9	3	3	3	0.333333333333333	0	0.666666666666667	0.555555555555556	0	6	3	0	"Briere_Marais"	297.188366014	6188.40661145	300450.082806	6711533.33547	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"154"	"93"	19	162	0.448753462603878	0.051456862267673	3.37254132535439	1.04881721530646	19	8.52631578947368	8.52631578947368	8.52631578947368	0.157894736842105	0	0.842105263157895	0	0	16	3	346.043835588	"Briere_Marais"	47.9722745531	152.653723936	300049.874911	6711236.81493	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"1"
"155"	"932"	9	30	0.37037037037037	0	2	0.442255372656607	9	3.33333333333333	3.33333333333333	3.33333333333333	0.333333333333333	0	0.666666666666667	0.444444444444444	0	6	3	0	"Briere_Marais"	339.989938308	3585.94272535	298870.57511	6709103.92121	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"156"	"937"	18	159	0.490740740740741	0	3.34637428630919	1.06969336991727	18	8.83333333333333	8.83333333333333	8.83333333333333	0.222222222222222	0	0.777777777777778	0.722222222222222	0	14	4	22.630050957	"Briere_Marais"	64.7599781466	225.817479745	298746.549209	6709980.88526	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"157"	"94"	25	293	0.4688	0.00911415283563655	3.37954361789093	0.812499014690005	25	11.72	11.72	11.72	0.12	0	0.88	0.72	0	22	3	359.648936711	"Briere_Marais"	78.4440041783	300.481992279	300040.812291	6711128.75604	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
"158"	"949"	22	245	0.506198347107438	0	3.35015049113774	0.967534184257326	22	11.1363636363636	11.1363636363636	11.1363636363636	0.181818181818182	0	0.818181818181818	0.772727272727273	0	18	4	606.735705351	"Briere_Marais"	51.7494048675	208.056905915	297459.313051	6709445.52339	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"159"	"95"	15	97	0.431111111111111	0.103445290858726	2.79246313330413	0.651104071782145	15	6.46666666666667	6.46666666666667	6.46666666666667	0.2	0	0.8	0.733333333333333	0	12	3	416.970927164	"Briere_Marais"	179.404835468	1391.1653741	299379.21015	6711060.24975	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"160"	"954"	11	52	0.429752066115702	0	2.65340909090909	0.635592736015912	11	4.72727272727273	4.72727272727273	4.72727272727273	0.272727272727273	0	0.727272727272727	0.636363636363636	0	8	3	445.999191732	"Briere_Marais"	77.6858490222	430.943384917	298269.67679	6709509.42074	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"161"	"96"	11	45	0.371900826446281	0.0898919753086418	2.3595041322314	0.429305451206277	11	4.09090909090909	4.09090909090909	4.09090909090909	0.272727272727273	0	0.727272727272727	0.636363636363636	0	8	3	356.46049002	"Briere_Marais"	47.0421039356	142.754489118	299570.702942	6711027.43996	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"
"162"	"960"	14	88	0.448979591836735	0.0444970414201184	2.93429349941612	0.726650202525164	14	6.28571428571429	6.28571428571429	6.28571428571429	0.214285714285714	0	0.785714285714286	0.642857142857143	0	11	3	595.509890258	"Briere_Marais"	132.832260693	1186.87492505	298102.166721	6709792.95244	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"163"	"961"	12	65	0.451388888888889	0	2.87770061728395	0.734657020421277	12	5.41666666666667	5.41666666666667	5.41666666666667	0.25	0	0.75	0.666666666666667	0	9	3	755.181570016	"Mes_Marais"	86.8166147298	526.389703447	296616.503065	6710146.41782	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"
"164"	"97"	23	207	0.391304347826087	0.0376117389104402	3.0243710543013	0.782582916012871	23	9	9	9	0.130434782608696	0	0.869565217391304	0	0	20	3	360.651348801	"Briere_Marais"	60.3707442776	222.51339244	299683.442875	6711021.17411	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"
"165"	"98"	10	43	0.43	0	2.77333333333334	0.772261904761905	10	4.3	4.3	4.3	0.2	0	0.7	0.6	0	7	2	435.98313607	"Briere_Marais"	44.6774943999	130.850436856	299798.787216	6711088.08677	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"1"
"166"	"99"	16	112	0.4375	0	2.68356970096746	0.496308629802385	16	7	7	7	0.1875	0	0.8125	0.6875	0	13	3	245.927848945	"Briere_Marais"	47.9259353889	87.2329816303	299953.224483	6710944.90863	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"1"
"167"	"A"	12	63	0.4375	0	3.57118055555556	0.912069330770504	12	5.25	5.25	5.25	0.0833333333333333	0.0833333333333333	0.666666666666667	0.666666666666667	1	8	1	371.098674694	"Briere_Marais"	49.5951287385	139.259726854	298368.66161	6709482.24514	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"168"	"B"	13	66	0.390532544378698	0.11374154503382	2.38018433179723	0.440676554380657	13	5.07692307692308	5.07692307692308	5.07692307692308	0.230769230769231	0	0.769230769230769	0.538461538461538	0	10	3	483.79106102	"Briere_Marais"	48.0882505317	139.936184313	298320.018275	6710349.67782	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
"169"	"C"	12	60	0.416666666666667	0	2.57936507936508	0.507486320488415	12	5	5	5	0.25	0	0.75	0.666666666666667	0	9	3	627.609117502	"Briere_Marais"	59.1273889546	213.910477548	298360.322803	6710908.04552	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"
